Timestamp,Trend Flags,Status,Value (°C)
12-Apr-25 6:15:01 AM WEST,{ },{unackedAlarm},21.4
12-Apr-25 6:30:01 AM WEST,{ },{unackedAlarm},21.5
12-Apr-25 6:45:01 AM WEST,{ },{unackedAlarm},21.4
12-Apr-25 7:00:01 AM WEST,{ },{unackedAlarm},21.6
12-Apr-25 7:15:01 AM WEST,{ },{unackedAlarm},21.6
12-Apr-25 7:30:01 AM WEST,{ },{unackedAlarm},21.7
12-Apr-25 7:45:01 AM WEST,{ },{unackedAlarm},21.6
12-Apr-25 8:00:01 AM WEST,{ },{unackedAlarm},21.7
12-Apr-25 8:15:02 AM WEST,{ },{unackedAlarm},21.6
12-Apr-25 8:30:01 AM WEST,{ },{unackedAlarm},22.2
12-Apr-25 8:45:01 AM WEST,{ },{unackedAlarm},22.5
12-Apr-25 9:00:01 AM WEST,{ },{unackedAlarm},22.6
12-Apr-25 9:15:02 AM WEST,{ },{unackedAlarm},22.6
12-Apr-25 9:30:01 AM WEST,{ },{unackedAlarm},22.9
12-Apr-25 9:45:01 AM WEST,{ },{unackedAlarm},22.7
12-Apr-25 10:00:01 AM WEST,{ },{unackedAlarm},22.6
12-Apr-25 10:15:01 AM WEST,{ },{unackedAlarm},22.8
12-Apr-25 10:30:01 AM WEST,{ },{unackedAlarm},22.7
12-Apr-25 10:45:01 AM WEST,{ },{unackedAlarm},22.7
12-Apr-25 11:00:01 AM WEST,{ },{unackedAlarm},22.7
12-Apr-25 11:15:01 AM WEST,{ },{unackedAlarm},22.9
12-Apr-25 11:30:01 AM WEST,{ },{unackedAlarm},22.9
12-Apr-25 11:45:01 AM WEST,{ },{unackedAlarm},22.8
12-Apr-25 12:00:01 PM WEST,{ },{unackedAlarm},22.6
12-Apr-25 12:15:01 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 12:30:02 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 12:45:01 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 1:00:02 PM WEST,{ },{unackedAlarm},23.0
12-Apr-25 1:15:02 PM WEST,{ },{unackedAlarm},23.0
12-Apr-25 1:30:01 PM WEST,{ },{unackedAlarm},22.8
12-Apr-25 1:45:01 PM WEST,{ },{unackedAlarm},22.1
12-Apr-25 2:00:02 PM WEST,{ },{unackedAlarm},21.9
12-Apr-25 2:15:01 PM WEST,{ },{unackedAlarm},22.1
12-Apr-25 2:30:01 PM WEST,{ },{unackedAlarm},21.8
12-Apr-25 2:45:01 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 3:00:02 PM WEST,{ },{unackedAlarm},21.3
12-Apr-25 3:15:02 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 3:30:02 PM WEST,{ },{unackedAlarm},22.2
12-Apr-25 3:45:01 PM WEST,{ },{unackedAlarm},22.1
12-Apr-25 4:00:01 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 4:15:01 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 4:30:01 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 4:45:02 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 5:00:01 PM WEST,{ },{unackedAlarm},22.2
12-Apr-25 5:15:01 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 5:30:02 PM WEST,{ },{unackedAlarm},21.8
12-Apr-25 5:45:01 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 6:00:01 PM WEST,{ },{unackedAlarm},21.2
12-Apr-25 6:15:01 PM WEST,{ },{unackedAlarm},21.8
12-Apr-25 6:30:01 PM WEST,{ },{unackedAlarm},22.0
12-Apr-25 6:45:01 PM WEST,{ },{unackedAlarm},21.6
12-Apr-25 7:00:01 PM WEST,{ },{unackedAlarm},21.9
12-Apr-25 7:15:01 PM WEST,{ },{unackedAlarm},21.6
12-Apr-25 7:30:02 PM WEST,{ },{unackedAlarm},22.4
12-Apr-25 7:45:01 PM WEST,{ },{unackedAlarm},22.8
12-Apr-25 8:00:01 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 8:15:01 PM WEST,{ },{unackedAlarm},22.8
12-Apr-25 8:30:01 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 8:45:01 PM WEST,{ },{unackedAlarm},23.0
12-Apr-25 9:00:01 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 9:15:01 PM WEST,{ },{unackedAlarm},23.0
12-Apr-25 9:30:03 PM WEST,{ },{unackedAlarm},23.2
12-Apr-25 9:45:01 PM WEST,{ },{unackedAlarm},22.9
12-Apr-25 10:00:01 PM WEST,{ },{unackedAlarm},22.8
12-Apr-25 10:15:01 PM WEST,{ },{unackedAlarm},22.9
12-Apr-25 10:30:01 PM WEST,{ },{unackedAlarm},22.8
12-Apr-25 10:45:01 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 11:00:02 PM WEST,{ },{unackedAlarm},22.7
12-Apr-25 11:15:01 PM WEST,{ },{unackedAlarm},22.9
12-Apr-25 11:30:01 PM WEST,{ },{unackedAlarm},22.8
12-Apr-25 11:45:01 PM WEST,{ },{unackedAlarm},23.2
13-Apr-25 12:00:01 AM WEST,{ },{unackedAlarm},22.9
13-Apr-25 12:15:01 AM WEST,{ },{unackedAlarm},22.7
13-Apr-25 12:30:01 AM WEST,{ },{unackedAlarm},22.8
13-Apr-25 12:45:01 AM WEST,{ },{unackedAlarm},22.9
13-Apr-25 1:00:01 AM WEST,{ },{unackedAlarm},22.7
13-Apr-25 1:15:01 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 1:30:01 AM WEST,{ },{unackedAlarm},22.8
13-Apr-25 1:45:01 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 2:00:01 AM WEST,{ },{unackedAlarm},23.1
13-Apr-25 2:15:01 AM WEST,{ },{unackedAlarm},22.7
13-Apr-25 2:30:02 AM WEST,{ },{unackedAlarm},22.7
13-Apr-25 2:45:01 AM WEST,{ },{unackedAlarm},21.6
13-Apr-25 3:00:01 AM WEST,{ },{unackedAlarm},21.4
13-Apr-25 3:15:01 AM WEST,{ },{unackedAlarm},21.6
13-Apr-25 3:30:01 AM WEST,{ },{unackedAlarm},21.4
13-Apr-25 3:45:01 AM WEST,{ },{unackedAlarm},21.4
13-Apr-25 4:00:01 AM WEST,{ },{unackedAlarm},21.5
13-Apr-25 4:15:01 AM WEST,{ },{unackedAlarm},21.7
13-Apr-25 4:30:01 AM WEST,{ },{unackedAlarm},21.4
13-Apr-25 4:45:01 AM WEST,{ },{unackedAlarm},21.7
13-Apr-25 5:00:01 AM WEST,{ },{unackedAlarm},21.5
13-Apr-25 5:15:01 AM WEST,{ },{unackedAlarm},21.2
13-Apr-25 5:30:01 AM WEST,{ },{unackedAlarm},20.9
13-Apr-25 5:45:02 AM WEST,{ },{unackedAlarm},21.0
13-Apr-25 6:00:01 AM WEST,{ },{unackedAlarm},21.4
13-Apr-25 6:15:01 AM WEST,{ },{unackedAlarm},21.5
13-Apr-25 6:30:02 AM WEST,{ },{unackedAlarm},21.0
13-Apr-25 6:45:02 AM WEST,{ },{unackedAlarm},21.0
13-Apr-25 7:00:01 AM WEST,{ },{unackedAlarm},21.1
13-Apr-25 7:15:01 AM WEST,{ },{unackedAlarm},21.4
13-Apr-25 7:30:01 AM WEST,{ },{unackedAlarm},21.2
13-Apr-25 7:45:02 AM WEST,{ },{unackedAlarm},20.9
13-Apr-25 8:00:01 AM WEST,{ },{unackedAlarm},21.2
13-Apr-25 8:15:01 AM WEST,{ },{unackedAlarm},20.9
13-Apr-25 8:30:01 AM WEST,{ },{unackedAlarm},22.1
13-Apr-25 8:45:01 AM WEST,{ },{unackedAlarm},22.4
13-Apr-25 9:00:01 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 9:15:01 AM WEST,{ },{unackedAlarm},22.7
13-Apr-25 9:30:01 AM WEST,{ },{unackedAlarm},22.7
13-Apr-25 9:45:01 AM WEST,{ },{unackedAlarm},22.7
13-Apr-25 10:00:01 AM WEST,{ },{unackedAlarm},23.0
13-Apr-25 10:15:01 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 10:30:01 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 10:45:01 AM WEST,{ },{unackedAlarm},22.8
13-Apr-25 11:00:02 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 11:15:01 AM WEST,{ },{unackedAlarm},22.8
13-Apr-25 11:30:01 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 11:45:01 AM WEST,{ },{unackedAlarm},22.6
13-Apr-25 12:00:02 PM WEST,{ },{unackedAlarm},22.8
13-Apr-25 12:15:01 PM WEST,{ },{unackedAlarm},22.6
13-Apr-25 12:30:01 PM WEST,{ },{unackedAlarm},23.0
13-Apr-25 12:45:01 PM WEST,{ },{unackedAlarm},22.5
13-Apr-25 1:00:02 PM WEST,{ },{unackedAlarm},22.7
13-Apr-25 1:15:02 PM WEST,{ },{unackedAlarm},22.8
13-Apr-25 1:30:01 PM WEST,{ },{unackedAlarm},22.8
13-Apr-25 1:45:01 PM WEST,{ },{unackedAlarm},21.9
13-Apr-25 2:00:01 PM WEST,{ },{unackedAlarm},21.2
13-Apr-25 2:15:02 PM WEST,{ },{unackedAlarm},21.8
13-Apr-25 2:30:01 PM WEST,{ },{unackedAlarm},21.8
13-Apr-25 2:45:01 PM WEST,{ },{unackedAlarm},21.6
13-Apr-25 3:00:01 PM WEST,{ },{unackedAlarm},21.8
13-Apr-25 3:15:01 PM WEST,{ },{unackedAlarm},21.7
13-Apr-25 3:30:01 PM WEST,{ },{unackedAlarm},21.6
13-Apr-25 3:45:01 PM WEST,{ },{unackedAlarm},21.9
13-Apr-25 4:00:01 PM WEST,{ },{unackedAlarm},21.6
13-Apr-25 4:15:01 PM WEST,{ },{unackedAlarm},21.8
13-Apr-25 4:30:01 PM WEST,{ },{unackedAlarm},21.2
13-Apr-25 4:45:01 PM WEST,{ },{unackedAlarm},21.2
13-Apr-25 5:00:01 PM WEST,{ },{unackedAlarm},21.4
13-Apr-25 5:15:01 PM WEST,{ },{unackedAlarm},21.8
13-Apr-25 5:30:02 PM WEST,{ },{unackedAlarm},21.9
13-Apr-25 5:45:01 PM WEST,{ },{unackedAlarm},21.6
13-Apr-25 6:00:01 PM WEST,{ },{unackedAlarm},21.9
13-Apr-25 6:15:02 PM WEST,{ },{unackedAlarm},21.8
13-Apr-25 6:30:01 PM WEST,{ },{unackedAlarm},21.3
13-Apr-25 6:45:01 PM WEST,{ },{unackedAlarm},21.2
13-Apr-25 7:00:01 PM WEST,{ },{unackedAlarm},21.6
13-Apr-25 7:15:01 PM WEST,{ },{unackedAlarm},21.9
13-Apr-25 7:30:01 PM WEST,{ },{unackedAlarm},22.5
13-Apr-25 7:45:01 PM WEST,{ },{unackedAlarm},22.4
13-Apr-25 8:15:01 PM WEST,{start},{unackedAlarm},22.3
13-Apr-25 8:30:01 PM WEST,{ },{unackedAlarm},22.5
13-Apr-25 8:45:01 PM WEST,{ },{unackedAlarm},22.9
13-Apr-25 9:00:01 PM WEST,{ },{unackedAlarm},22.6
13-Apr-25 9:15:02 PM WEST,{ },{unackedAlarm},22.8
13-Apr-25 9:30:01 PM WEST,{ },{unackedAlarm},22.9
13-Apr-25 9:45:01 PM WEST,{ },{unackedAlarm},22.8
13-Apr-25 10:00:02 PM WEST,{ },{unackedAlarm},22.9
13-Apr-25 10:15:02 PM WEST,{ },{unackedAlarm},23.0
13-Apr-25 10:30:01 PM WEST,{ },{unackedAlarm},23.0
13-Apr-25 10:45:01 PM WEST,{ },{unackedAlarm},22.7
13-Apr-25 11:00:01 PM WEST,{ },{unackedAlarm},22.5
13-Apr-25 11:15:01 PM WEST,{ },{unackedAlarm},22.7
13-Apr-25 11:30:01 PM WEST,{ },{unackedAlarm},23.0
13-Apr-25 11:45:01 PM WEST,{ },{unackedAlarm},22.9
14-Apr-25 12:00:01 AM WEST,{ },{unackedAlarm},23.0
14-Apr-25 12:15:01 AM WEST,{ },{unackedAlarm},22.8
14-Apr-25 12:30:01 AM WEST,{ },{unackedAlarm},22.6
14-Apr-25 12:45:01 AM WEST,{ },{unackedAlarm},22.4
14-Apr-25 1:00:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 1:15:01 AM WEST,{ },{unackedAlarm},22.4
14-Apr-25 1:30:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 1:45:01 AM WEST,{ },{unackedAlarm},22.3
14-Apr-25 2:00:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 2:15:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 2:30:01 AM WEST,{ },{unackedAlarm},22.7
14-Apr-25 2:45:01 AM WEST,{ },{unackedAlarm},21.9
14-Apr-25 3:00:01 AM WEST,{ },{unackedAlarm},21.5
14-Apr-25 3:15:01 AM WEST,{ },{unackedAlarm},21.4
14-Apr-25 3:30:01 AM WEST,{ },{unackedAlarm},21.5
14-Apr-25 3:45:01 AM WEST,{ },{unackedAlarm},21.6
14-Apr-25 4:00:01 AM WEST,{ },{unackedAlarm},21.5
14-Apr-25 4:15:01 AM WEST,{ },{unackedAlarm},21.5
14-Apr-25 4:30:01 AM WEST,{ },{unackedAlarm},21.5
14-Apr-25 4:45:01 AM WEST,{ },{unackedAlarm},21.4
14-Apr-25 5:00:01 AM WEST,{ },{unackedAlarm},21.5
14-Apr-25 5:15:02 AM WEST,{ },{unackedAlarm},21.0
14-Apr-25 5:30:01 AM WEST,{ },{unackedAlarm},21.2
14-Apr-25 5:45:01 AM WEST,{ },{unackedAlarm},21.3
14-Apr-25 6:00:01 AM WEST,{ },{unackedAlarm},21.4
14-Apr-25 6:15:01 AM WEST,{ },{unackedAlarm},21.4
14-Apr-25 6:30:01 AM WEST,{ },{unackedAlarm},21.6
14-Apr-25 6:45:01 AM WEST,{ },{unackedAlarm},21.4
14-Apr-25 7:00:01 AM WEST,{ },{unackedAlarm},21.6
14-Apr-25 7:15:01 AM WEST,{ },{unackedAlarm},21.4
14-Apr-25 7:30:01 AM WEST,{ },{unackedAlarm},21.5
14-Apr-25 7:45:01 AM WEST,{ },{unackedAlarm},21.4
14-Apr-25 8:00:01 AM WEST,{ },{unackedAlarm},21.1
14-Apr-25 8:15:01 AM WEST,{ },{unackedAlarm},21.1
14-Apr-25 8:30:02 AM WEST,{ },{unackedAlarm},22.1
14-Apr-25 8:45:01 AM WEST,{ },{unackedAlarm},22.2
14-Apr-25 9:00:01 AM WEST,{ },{unackedAlarm},22.1
14-Apr-25 9:15:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 9:30:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 9:45:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 10:00:01 AM WEST,{ },{unackedAlarm},22.4
14-Apr-25 10:15:01 AM WEST,{ },{unackedAlarm},22.4
14-Apr-25 10:30:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 10:45:02 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 11:00:01 AM WEST,{ },{unackedAlarm},22.8
14-Apr-25 11:15:01 AM WEST,{ },{unackedAlarm},22.5
14-Apr-25 11:30:01 AM WEST,{ },{unackedAlarm},22.7
14-Apr-25 11:45:01 AM WEST,{ },{unackedAlarm},22.6
14-Apr-25 12:00:01 PM WEST,{ },{unackedAlarm},22.7
14-Apr-25 12:15:01 PM WEST,{ },{unackedAlarm},22.8
14-Apr-25 12:30:01 PM WEST,{ },{unackedAlarm},22.5
14-Apr-25 12:45:01 PM WEST,{ },{unackedAlarm},22.9
14-Apr-25 1:00:01 PM WEST,{ },{unackedAlarm},22.8
14-Apr-25 1:15:01 PM WEST,{ },{unackedAlarm},22.5
14-Apr-25 1:30:01 PM WEST,{ },{unackedAlarm},22.7
14-Apr-25 1:45:01 PM WEST,{ },{unackedAlarm},21.8
14-Apr-25 2:00:02 PM WEST,{ },{unackedAlarm},21.7
14-Apr-25 2:15:01 PM WEST,{ },{unackedAlarm},21.9
14-Apr-25 2:30:01 PM WEST,{ },{unackedAlarm},21.8
14-Apr-25 2:45:01 PM WEST,{ },{unackedAlarm},21.6
14-Apr-25 3:00:01 PM WEST,{ },{unackedAlarm},21.9
14-Apr-25 3:15:01 PM WEST,{ },{unackedAlarm},21.7
14-Apr-25 3:30:01 PM WEST,{ },{unackedAlarm},21.9
14-Apr-25 3:45:02 PM WEST,{ },{unackedAlarm},21.7
14-Apr-25 4:00:01 PM WEST,{ },{unackedAlarm},22.1
14-Apr-25 4:15:01 PM WEST,{ },{unackedAlarm},22.0
14-Apr-25 4:30:01 PM WEST,{ },{unackedAlarm},22.2
14-Apr-25 4:45:01 PM WEST,{ },{unackedAlarm},21.9
14-Apr-25 5:00:01 PM WEST,{ },{unackedAlarm},22.0
14-Apr-25 5:15:01 PM WEST,{ },{unackedAlarm},22.0
14-Apr-25 5:30:01 PM WEST,{ },{unackedAlarm},21.9
14-Apr-25 5:45:01 PM WEST,{ },{unackedAlarm},21.7
14-Apr-25 6:00:01 PM WEST,{ },{unackedAlarm},21.5
14-Apr-25 6:15:01 PM WEST,{ },{unackedAlarm},21.8
14-Apr-25 6:30:01 PM WEST,{ },{unackedAlarm},21.9
14-Apr-25 6:45:01 PM WEST,{ },{unackedAlarm},21.6
14-Apr-25 7:00:01 PM WEST,{ },{unackedAlarm},21.0
14-Apr-25 7:15:01 PM WEST,{ },{unackedAlarm},21.3
14-Apr-25 7:30:01 PM WEST,{ },{unackedAlarm},22.2
14-Apr-25 7:45:01 PM WEST,{ },{unackedAlarm},22.5
14-Apr-25 8:00:01 PM WEST,{ },{unackedAlarm},22.5
14-Apr-25 8:15:01 PM WEST,{ },{unackedAlarm},22.5
14-Apr-25 8:30:01 PM WEST,{ },{unackedAlarm},23.1
14-Apr-25 8:45:01 PM WEST,{ },{unackedAlarm},22.7
14-Apr-25 9:00:01 PM WEST,{ },{unackedAlarm},22.9
14-Apr-25 9:15:01 PM WEST,{ },{unackedAlarm},23.2
14-Apr-25 9:30:01 PM WEST,{ },{unackedAlarm},22.9
14-Apr-25 9:45:01 PM WEST,{ },{unackedAlarm},22.8
14-Apr-25 10:00:01 PM WEST,{ },{unackedAlarm},22.9
14-Apr-25 10:15:01 PM WEST,{ },{unackedAlarm},23.2
14-Apr-25 10:30:01 PM WEST,{ },{unackedAlarm},22.7
14-Apr-25 10:45:01 PM WEST,{ },{unackedAlarm},23.0
14-Apr-25 11:00:01 PM WEST,{ },{unackedAlarm},22.9
14-Apr-25 11:15:01 PM WEST,{ },{unackedAlarm},22.5
14-Apr-25 11:30:01 PM WEST,{ },{unackedAlarm},22.9
14-Apr-25 11:45:01 PM WEST,{ },{unackedAlarm},22.7
15-Apr-25 12:00:02 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 12:15:02 AM WEST,{ },{unackedAlarm},22.7
15-Apr-25 12:30:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 12:45:01 AM WEST,{ },{unackedAlarm},22.9
15-Apr-25 1:00:01 AM WEST,{ },{unackedAlarm},22.7
15-Apr-25 1:15:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 1:30:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 1:45:01 AM WEST,{ },{unackedAlarm},22.7
15-Apr-25 2:00:01 AM WEST,{ },{unackedAlarm},23.0
15-Apr-25 2:15:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 2:30:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 2:45:01 AM WEST,{ },{unackedAlarm},21.8
15-Apr-25 3:00:02 AM WEST,{ },{unackedAlarm},21.1
15-Apr-25 3:15:01 AM WEST,{ },{unackedAlarm},21.4
15-Apr-25 3:30:01 AM WEST,{ },{unackedAlarm},21.5
15-Apr-25 3:45:01 AM WEST,{ },{unackedAlarm},21.6
15-Apr-25 4:00:01 AM WEST,{ },{unackedAlarm},21.6
15-Apr-25 4:15:01 AM WEST,{ },{unackedAlarm},21.2
15-Apr-25 4:30:01 AM WEST,{ },{unackedAlarm},21.6
15-Apr-25 4:45:01 AM WEST,{ },{unackedAlarm},21.6
15-Apr-25 5:00:02 AM WEST,{ },{unackedAlarm},21.0
15-Apr-25 5:15:01 AM WEST,{ },{unackedAlarm},21.3
15-Apr-25 5:30:01 AM WEST,{ },{unackedAlarm},21.4
15-Apr-25 5:45:01 AM WEST,{ },{unackedAlarm},21.6
15-Apr-25 6:00:01 AM WEST,{ },{unackedAlarm},21.4
15-Apr-25 6:15:02 AM WEST,{ },{unackedAlarm},21.6
15-Apr-25 6:30:01 AM WEST,{ },{unackedAlarm},21.4
15-Apr-25 6:45:01 AM WEST,{ },{unackedAlarm},21.1
15-Apr-25 7:00:01 AM WEST,{ },{unackedAlarm},20.9
15-Apr-25 7:15:01 AM WEST,{ },{unackedAlarm},21.6
15-Apr-25 7:30:01 AM WEST,{ },{unackedAlarm},21.5
15-Apr-25 7:45:01 AM WEST,{ },{unackedAlarm},21.1
15-Apr-25 8:00:01 AM WEST,{ },{unackedAlarm},20.9
15-Apr-25 8:15:01 AM WEST,{ },{unackedAlarm},21.2
15-Apr-25 8:30:01 AM WEST,{ },{unackedAlarm},21.8
15-Apr-25 8:45:01 AM WEST,{ },{unackedAlarm},22.4
15-Apr-25 9:00:01 AM WEST,{ },{unackedAlarm},22.4
15-Apr-25 9:15:02 AM WEST,{ },{unackedAlarm},22.3
15-Apr-25 9:30:01 AM WEST,{ },{unackedAlarm},22.7
15-Apr-25 9:45:02 AM WEST,{ },{unackedAlarm},22.4
15-Apr-25 10:00:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 10:15:01 AM WEST,{ },{unackedAlarm},22.8
15-Apr-25 10:30:02 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 10:45:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 11:00:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 11:15:01 AM WEST,{ },{unackedAlarm},22.6
15-Apr-25 11:30:01 AM WEST,{ },{unackedAlarm},23.0
15-Apr-25 11:45:01 AM WEST,{ },{unackedAlarm},23.0
15-Apr-25 12:00:01 PM WEST,{ },{unackedAlarm},22.8
15-Apr-25 12:15:02 PM WEST,{ },{unackedAlarm},22.8
15-Apr-25 12:30:01 PM WEST,{ },{unackedAlarm},22.8
15-Apr-25 12:45:01 PM WEST,{ },{unackedAlarm},22.9
15-Apr-25 1:00:01 PM WEST,{ },{unackedAlarm},22.6
15-Apr-25 1:15:01 PM WEST,{ },{unackedAlarm},22.5
15-Apr-25 1:30:01 PM WEST,{ },{unackedAlarm},22.7
15-Apr-25 1:45:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 2:00:01 PM WEST,{ },{unackedAlarm},22.4
15-Apr-25 2:15:01 PM WEST,{ },{unackedAlarm},25.0
15-Apr-25 2:30:01 PM WEST,{ },{unackedAlarm},22.2
15-Apr-25 2:45:01 PM WEST,{ },{unackedAlarm},21.9
15-Apr-25 3:00:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 3:15:01 PM WEST,{ },{unackedAlarm},22.0
15-Apr-25 3:30:01 PM WEST,{ },{unackedAlarm},21.9
15-Apr-25 3:45:01 PM WEST,{ },{unackedAlarm},21.9
15-Apr-25 4:00:01 PM WEST,{ },{unackedAlarm},22.0
15-Apr-25 4:15:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 4:30:01 PM WEST,{ },{unackedAlarm},21.9
15-Apr-25 4:45:01 PM WEST,{ },{unackedAlarm},22.0
15-Apr-25 5:00:01 PM WEST,{ },{unackedAlarm},21.7
15-Apr-25 5:15:02 PM WEST,{ },{unackedAlarm},21.9
15-Apr-25 5:30:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 5:45:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 6:00:02 PM WEST,{ },{unackedAlarm},21.9
15-Apr-25 6:15:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 6:30:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 6:45:01 PM WEST,{ },{unackedAlarm},21.8
15-Apr-25 7:00:01 PM WEST,{ },{unackedAlarm},21.9
15-Apr-25 7:15:01 PM WEST,{ },{unackedAlarm},21.6
15-Apr-25 7:30:01 PM WEST,{ },{unackedAlarm},22.4
15-Apr-25 7:45:01 PM WEST,{ },{unackedAlarm},22.8
15-Apr-25 8:00:02 PM WEST,{ },{unackedAlarm},22.7
15-Apr-25 8:15:01 PM WEST,{ },{unackedAlarm},22.8
15-Apr-25 8:30:01 PM WEST,{ },{unackedAlarm},23.1
15-Apr-25 8:45:01 PM WEST,{ },{unackedAlarm},22.9
15-Apr-25 9:00:01 PM WEST,{ },{unackedAlarm},23.0
15-Apr-25 9:15:01 PM WEST,{ },{unackedAlarm},23.0
15-Apr-25 9:30:02 PM WEST,{ },{unackedAlarm},23.0
15-Apr-25 9:45:02 PM WEST,{ },{unackedAlarm},23.2
15-Apr-25 10:00:02 PM WEST,{ },{unackedAlarm},23.0
15-Apr-25 10:15:01 PM WEST,{ },{unackedAlarm},23.0
15-Apr-25 10:30:02 PM WEST,{ },{unackedAlarm},23.0
15-Apr-25 10:45:01 PM WEST,{ },{unackedAlarm},22.9
15-Apr-25 11:00:01 PM WEST,{ },{unackedAlarm},22.9
15-Apr-25 11:15:02 PM WEST,{ },{unackedAlarm},23.0
15-Apr-25 11:30:02 PM WEST,{ },{unackedAlarm},23.3
15-Apr-25 11:45:01 PM WEST,{ },{unackedAlarm},22.9
16-Apr-25 12:00:01 AM WEST,{ },{unackedAlarm},22.9
16-Apr-25 12:15:01 AM WEST,{ },{unackedAlarm},23.0
16-Apr-25 12:30:01 AM WEST,{ },{unackedAlarm},22.9
16-Apr-25 12:45:02 AM WEST,{ },{unackedAlarm},23.0
16-Apr-25 1:00:01 AM WEST,{ },{unackedAlarm},23.0
16-Apr-25 1:15:01 AM WEST,{ },{unackedAlarm},23.0
16-Apr-25 1:30:01 AM WEST,{ },{unackedAlarm},22.9
16-Apr-25 1:45:02 AM WEST,{ },{unackedAlarm},23.0
16-Apr-25 2:00:02 AM WEST,{ },{unackedAlarm},23.3
16-Apr-25 2:15:01 AM WEST,{ },{unackedAlarm},23.0
16-Apr-25 2:30:01 AM WEST,{ },{unackedAlarm},22.9
16-Apr-25 2:45:01 AM WEST,{ },{unackedAlarm},21.8
16-Apr-25 3:00:01 AM WEST,{ },{unackedAlarm},21.6
16-Apr-25 3:15:01 AM WEST,{ },{unackedAlarm},21.6
16-Apr-25 3:30:01 AM WEST,{ },{unackedAlarm},21.8
16-Apr-25 3:45:01 AM WEST,{ },{unackedAlarm},21.6
16-Apr-25 4:00:01 AM WEST,{ },{unackedAlarm},21.7
16-Apr-25 4:15:01 AM WEST,{ },{unackedAlarm},21.6
16-Apr-25 4:30:01 AM WEST,{ },{unackedAlarm},21.8
16-Apr-25 4:45:01 AM WEST,{ },{unackedAlarm},21.6
16-Apr-25 5:00:01 AM WEST,{ },{unackedAlarm},21.7
16-Apr-25 5:15:01 AM WEST,{ },{unackedAlarm},21.5
16-Apr-25 5:30:01 AM WEST,{ },{unackedAlarm},21.6
16-Apr-25 5:45:01 AM WEST,{ },{unackedAlarm},21.8
16-Apr-25 6:00:02 AM WEST,{ },{unackedAlarm},21.1
16-Apr-25 6:15:01 AM WEST,{ },{unackedAlarm},21.6
16-Apr-25 6:30:01 AM WEST,{ },{unackedAlarm},21.4
16-Apr-25 6:45:01 AM WEST,{ },{unackedAlarm},21.5
16-Apr-25 7:00:01 AM WEST,{ },{unackedAlarm},21.7
16-Apr-25 7:15:01 AM WEST,{ },{unackedAlarm},21.5
