Timestamp;Trend Flags;Status;Value (°C)
30-Dec-24 4:45:00 PM WEST,{ },"{alarm,unackedAlarm}",26.5
30-Dec-24 5:00:00 PM WEST,{ },"{alarm,unackedAlarm}",26.5
30-Dec-24 5:15:00 PM WEST,{ },"{alarm,unackedAlarm}",26.3
30-Dec-24 5:30:00 PM WEST,{ },"{alarm,unackedAlarm}",27.6
30-Dec-24 5:45:00 PM WEST,{ },"{alarm,unackedAlarm}",27.4
30-Dec-24 6:00:00 PM WEST,{ },"{alarm,unackedAlarm}",27.0
30-Dec-24 6:15:01 PM WEST,{ },"{alarm,unackedAlarm}",26.6
30-Dec-24 6:30:00 PM WEST,{ },"{alarm,unackedAlarm}",26.7
30-Dec-24 6:45:00 PM WEST,{ },"{alarm,unackedAlarm}",26.4
30-Dec-24 7:00:00 PM WEST,{ },"{alarm,unackedAlarm}",27.5
30-Dec-24 7:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.2
30-Dec-24 7:30:00 PM WEST,{ },"{alarm,unackedAlarm}",26.7
30-Dec-24 7:45:00 PM WEST,{ },"{alarm,unackedAlarm}",27.6
30-Dec-24 8:00:00 PM WEST,{ },"{alarm,unackedAlarm}",28.5
30-Dec-24 8:15:00 PM WEST,{ },"{alarm,unackedAlarm}",28.3
30-Dec-24 8:30:00 PM WEST,{ },"{alarm,unackedAlarm}",27.7
30-Dec-24 8:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
30-Dec-24 9:00:00 PM WEST,{ },"{alarm,unackedAlarm}",27.9
30-Dec-24 9:15:01 PM WEST,{ },"{alarm,unackedAlarm}",27.9
30-Dec-24 9:30:00 PM WEST,{ },"{alarm,unackedAlarm}",28.0
30-Dec-24 9:45:01 PM WEST,{ },"{alarm,unackedAlarm}",28.0
30-Dec-24 10:00:00 PM WEST,{ },"{alarm,unackedAlarm}",28.2
30-Dec-24 10:15:00 PM WEST,{ },"{alarm,unackedAlarm}",28.1
30-Dec-24 10:30:00 PM WEST,{ },"{alarm,unackedAlarm}",28.3
30-Dec-24 10:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.5
30-Dec-24 11:00:00 PM WEST,{ },"{alarm,unackedAlarm}",26.9
30-Dec-24 11:15:00 PM WEST,{ },"{alarm,unackedAlarm}",27.4
30-Dec-24 11:30:00 PM WEST,{ },"{alarm,unackedAlarm}",26.7
30-Dec-24 11:45:01 PM WEST,{ },"{alarm,unackedAlarm}",27.3
31-Dec-24 12:00:01 AM WEST,{ },"{alarm,unackedAlarm}",27.7
31-Dec-24 12:15:01 AM WEST,{ },"{alarm,unackedAlarm}",26.8
31-Dec-24 12:30:01 AM WEST,{ },"{alarm,unackedAlarm}",26.5
31-Dec-24 12:45:01 AM WEST,{ },"{alarm,unackedAlarm}",27.4
31-Dec-24 1:00:00 AM WEST,{ },"{alarm,unackedAlarm}",27.7
31-Dec-24 1:15:01 AM WEST,{ },"{alarm,unackedAlarm}",27.0
31-Dec-24 1:30:01 AM WEST,{ },"{alarm,unackedAlarm}",26.4
